"COUNTRY","Country","VARIABLE","Variable","UNIT","Unit","MEASURE","Measure","TIME","Time","Value","Flag Codes","Flags"
"ENG","England (UK)","2_T006","Principals' average work experience as a principal","YEARS","Years","VAL","Value","2018","2018",6.3000002,,
"ENG","England (UK)","1_T000","Female teachers","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.0912789,,
"ENG","England (UK)","1_T000","Female teachers","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.99765676,,
"ENG","England (UK)","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","SE","S.E.","2013","2013",0.80776793,,
"ENG","England (UK)","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.81604344,,
"ENG","England (UK)","2_T004","Female principals","PERCENTAGE","Percentage","SE","S.E.","2013","2013",4.0790653,,
"ENG","England (UK)","2_T004","Female principals","PERCENTAGE","Percentage","SE","S.E.","2018","2018",4.4764261,,
"ENG","England (UK)","2_T030","Principals aged 60 and above","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.1844652,,
"ENG","England (UK)","2_T030","Principals aged 60 and above","PERCENTAGE","Percentage","SE","S.E.","2018","2018",2.2838299,,
"ENG","England (UK)","3_T022","Average proportion of class-time teachers report spending on administrative tasks such as marking attendance","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.17762578,,
"ENG","England (UK)","3_T023","Average proportion of class-time teachers report spending on classroom management","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.35819313,,
"ENG","England (UK)","3_T024","Average proportion of class-time teachers report spending on actual teaching and learning","PERCENTAGE","Percentage","SE","S.E.","2013","2013",0.4712874,,
"ENG","England (UK)","3_T024","Average proportion of class-time teachers report spending on actual teaching and learning","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.44322842,,
"ENG","England (UK)","3_T078","Teachers who report to 'frequently' or 'always' present tasks for which there is no obvious solution","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.382756,,
"ENG","England (UK)","3_T079","Teachers who report to 'frequently' or 'always' give tasks that require students to think critically","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.4110202,,
"ENG","England (UK)","4_T072","Average proportion of time principals report spending on administrative tasks and meetings","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.1201757,,
"ENG","England (UK)","4_T073","Average proportion of time principals report spending on leadership tasks and meetings","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.1965973,,
"ENG","England (UK)","5_T032","Teachers for whom content pedagogy and classroom practice in some or all subjects taught were included in their initial formal education or training","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.77863985,,
"ENG","England (UK)","5_T033","Teachers who did not take part in formal or informal induction activities at the current school","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.183102,,
"ENG","England (UK)","5_T034","Novice teachers who have an assigned mentor at the current school","PERCENTAGE","Percentage","SE","S.E.","2018","2018",2.3455031,,
"ENG","England (UK)","6_T035","Principals for whom school administration or principal training programme or course elements were never included in their formal education or training","PERCENTAGE","Percentage","SE","S.E.","2018","2018",4.8913341,,
"ENG","England (UK)","6_T092","Principals for whom school administration or principal training programme or course were included in their formal education or training before taking up position as principal","PERCENTAGE","Percentage","SE","S.E.","2018","2018",4.3962564,,
"ENG","England (UK)","6_T094","Principals for whom instructional leadership training or course were included in their formal education or training before taking up position as principal","PERCENTAGE","Percentage","SE","S.E.","2018","2018",3.9019046,,
"ENG","England (UK)","7_T012","Teachers who undertook professional development in the last 12 months","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.43816477,,
"ENG","England (UK)","7_T105","Teachers who participated in peer and/or self-observation and coaching as part of a formal school arrangement in the 12 months prior to the survey","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.6460242,,
"ENG","England (UK)","7_T106","Teachers who participated in a network of teachers formed specifically for the professional development of teachers in the 12 months prior to the survey","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.4133924,,
"ENG","England (UK)","7_T107","Teachers who feel professional development activities in the 12 months prior to the survey had a positive impact on their teaching practices","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.0209033,,
"ENG","England (UK)","8_T031","Principals who participated in at least one professional development activity in the 12 months prior to the survey","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.51759326,,
"ENG","England (UK)","8_T036","Principals who have never received any instructional leadership training","PERCENTAGE","Percentage","SE","S.E.","2018","2018",5.3028193,,
"ENG","England (UK)","9_T025","Teachers who believe they can help their students to value learning","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.88684785,,
"ENG","England (UK)","9_T026","Teachers who believe they can help their students to think critically","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.94833356,,
"ENG","England (UK)","10_T101","Teachers for whom teaching was their first choice as a career","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.3154263,,
"ENG","England (UK)","10_T102","Teachers who report that influencing the development of children and young people was of 'moderate importance' or 'high importance' in deciding to become a teacher","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.41379833,,
"ENG","England (UK)","10_T103","Teachers who report that providing a contribution to society was of 'moderate importance' or 'high importance' in deciding to become a teacher","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.61440784,,
"ENG","England (UK)","11_T096","Teachers who 'agree' or 'strongly agree' that teachers and students usually get on well with each other","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.4565728,,
"ENG","England (UK)","11_T097","Principals reporting that intimidation or bullying among students occurred at least weekly in their school","PERCENTAGE","Percentage","SE","S.E.","2018","2018",3.3952582,,
"ENG","England (UK)","12_T053","Teachers reporting a high level of need for professional development in student behaviour and classroom management","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.35278288,,
"ENG","England (UK)","12_T054","Teachers who 'agree' or 'strongly agree' that they lose quite a lot of time because of students interrupting the lessons","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.369978,,
"ENG","England (UK)","12_T055","Teachers for whom 'student behaviour and classroom management' was included in their formal education or training","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.54720408,,
"ENG","England (UK)","12_T056","Teachers who felt 'well prepared' or 'very well prepared' for student behaviour and classroom management","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.0450357,,
"ENG","England (UK)","12_T058","Teachers who feel that they can control disruptive behaviour in the classroom","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.83752507,,
"ENG","England (UK)","13_T013","Teachers reporting a high level of need for professional development in ICT skills for teaching","PERCENTAGE","Percentage","SE","S.E.","2013","2013",0.65791631,,
"ENG","England (UK)","13_T013","Teachers reporting a high level of need for professional development in ICT skills for teaching","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.5528329,,
"ENG","England (UK)","13_T037","Principals reporting shortage or inadequacy of digital technology for instruction","PERCENTAGE","Percentage","SE","S.E.","2018","2018",2.7339141,,
"ENG","England (UK)","13_T038","Teachers who 'frequently' or 'always' let students use ICT  for projects or class work","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.4399967,,
"ENG","England (UK)","13_T039","Teachers for whom the 'use of ICT for teaching' was included in their formal education or training","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.0522795,,
"ENG","England (UK)","13_T040","Teachers who felt 'well prepared' or 'very well prepared' for the use of ICT for teaching","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.1437932,,
"ENG","England (UK)","14_T042","Teachers who feel they can cope with the challenges of a multicultural classroom 'quite a bit' or 'a lot' in teaching a culturally diverse class","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.5122299,,
"ENG","England (UK)","14_T043","Teachers reporting a high level of need for professional development in teaching in a multicultural or multilingual setting","PERCENTAGE","Percentage","SE","S.E.","2013","2013",0.6338613,,
"ENG","England (UK)","14_T043","Teachers reporting a high level of need for professional development in teaching in a multicultural or multilingual setting","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.52649051,,
"ENG","England (UK)","14_T044","Teachers teaching in classes with more than 10% of students whose first language is different from the language of instruction","PERCENTAGE","Percentage","SE","S.E.","2018","2018",2.2646022,,
"ENG","England (UK)","14_T045","Teachers for whom 'teaching in a multicultural or multilingual setting' was included in their formal education or training","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.130247,,
"ENG","England (UK)","14_T046","Teachers who felt 'well prepared' or 'very well prepared' for teaching in a multicultural or multilingual setting","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.3124483,,
"ENG","England (UK)","15_T014","Teachers reporting a high level of need for professional development in teaching students with special needs","PERCENTAGE","Percentage","SE","S.E.","2013","2013",0.57352614,,
"ENG","England (UK)","15_T014","Teachers reporting a high level of need for professional development in teaching students with special needs","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.61211562,,
"ENG","England (UK)","15_T048","Principals reporting a shortage of teachers with competence in teaching students with special needs","PERCENTAGE","Percentage","SE","S.E.","2018","2018",3.8984745,,
"ENG","England (UK)","15_T049","Teachers teaching in classes with more than 10% of special needs students","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.8722367,,
"ENG","England (UK)","15_T050","Teachers for whom the 'teaching in a mixed-ability setting' was included in their formal education or training","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.53041714,,
